Sample_name,Species,Accession,Sp_ac,Rep ,Fruit_num,Clr_cat,Phylo_pos,Seed_source,Date_started,Date_planted,Date_first_flower,Days_first_flower,Date_first_ripe_fruit,Days_ripe_fruit,Days_flow_to_fruit,Date_collected,Diameter_mm,Length_mm,Diam_lgth_ratio,Fresh_weight_grams,Seed_count,Scanned_date,Pericarp_frozen_date,Frozen_in,Frozen_method,Ripeness,Include_in_analysis,Notes,Scanned_date,Image_scan_file_name,Perimeter_inside,Area_inside,Width Mid-height_inside,Maximum Width_inside,Height Mid-width_inside,Maximum Height_inside,Curved Height_inside,Lobedness Degree_inside,Tomato Pericarp Area_inside,Tomato Pericarp Area Ratio_inside,Tomato Pericarp Thickness_inside,Tomato Pericarp Thickness Ratio_inside,Average Red_inside,Average Green_inside,Average Blue_inside,Average Luminosity_inside,Average L Value_inside,Average a Value_inside,Average b Value_inside,Average Hue_inside,Average Chroma_inside,Perimeter_outside,Area_outside,Width Mid-height_outside,Maximum Width_outside,Height Mid-width_outside,Maximum Height_outside,Curved Height_outside,Lobedness Degree_outside,Tomato Pericarp Area_outside,Tomato Pericarp Area Ratio_outside,Tomato Pericarp Thickness_outside,Tomato Pericarp Thickness Ratio_outside,Average Red_outside,Average Green_outside,Average Blue_outside,Average Luminosity_outside,Average L Value_outside,Average a Value_outside,Average b Value_outside,Average Hue_outside,Average Chroma_outside
SPE-21-A-06,SPE,21,SPE-21,A,06,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-30,126,56,2020-07-22,17.27,12.82,1.35,2.1233,130,2020-07-22,2020-07-22,foil,liquid nitrogen,ripe,include,,2020-07-22,spe-21-a-06-400dpi.tmt,878.0803,53604,275,276,239,243,254.3914,2.8145,15583,0.2907,19.0394,0.2036,88.9317,92.6695,56.3718,70.5539,37.2351,-5.8182,20.1101,106.1361,20.9348,942.5361,47153,268,277,203,208,256.7708,4.8179,21039,0.4462,25.1816,0.1978,100.652,100.8413,72.5016,82.1675,40.6994,-3.2768,16.1465,101.4718,16.4757
SPE-21-B-01,SPE,21,SPE-21,B,01,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-20,85,2020-07-08,134,49,2020-07-08,19.71,13.26,1.49,2.9805,118,2020-07-08,2020-07-08,foil,liquid nitrogen,ripe,include,,2020-07-08,spe-21-b-01-400dpi.tmt,1074.661,68013,304,305,285,288,322.0631,2.408,23075,0.3393,23.3512,0.2007,97.883,100.74,62.0061,77.1415,40.4936,-5.8935,21.4778,105.3442,22.2717,1056.4184,66266,304,305,277,281,312.3153,2.1104,29533,0.4457,31.3879,0.2007,108.2965,108.9334,81.1202,89.8443,43.9566,-3.5322,15.8359,102.5741,16.225
SPE-21-B-02,SPE,21,SPE-21,B,02,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-20,85,2020-07-08,134,49,2020-07-08,20.39,13.81,1.48,2.7774,115,2020-07-08,2020-07-08,foil,liquid nitrogen,ripe,include,,2020-07-08,spe-21-b-02-400dpi.tmt,1023.1636,68987,328,329,252,255,296.3327,4.4562,19963,0.2894,20.9235,0.1982,95.8613,99.1353,63.809,77.1723,39.8521,-5.58,19.5917,105.8977,20.3708,1010.2935,60590,325,326,208,231,258.3733,6.2799,27006,0.4457,29.8605,0.2006,101.3982,100.291,79.3956,85.2964,40.8618,-1.576,12.3333,97.2819,12.4336
SPE-21-B-03,SPE,21,SPE-21,B,03,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-20,85,2020-07-08,134,49,2020-07-17,21.98,15.27,1.44,3.7131,239,2020-07-17,2020-07-17,foil,liquid nitrogen,ripe,include,,2020-07-17,spe-21-b-03-400dpi.tmt,1106.661,84142,349,350,286,300,310.0457,3.6876,21423,0.2546,20.5924,0.2006,97.3487,106.7893,68.9184,82.7137,42.2809,-8.7001,20.0809,113.4247,21.8846,1080.7199,69019,328,328,248,266,299.2219,4.6793,30725,0.4452,31.9599,0.1982,104.6453,106.7928,84.144,89.9934,43.0909,-3.3306,12.885,104.4929,13.3084
SPE-21-B-04,SPE,21,SPE-21,B,04,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-20,85,2020-07-08,134,49,2020-07-17,17.81,12.4,1.44,1.9209,85,2020-07-17,2020-07-17,foil,liquid nitrogen,ripe,include,,2020-07-17,spe-21-b-04-400dpi.tmt,872.2935,51672,289,291,215,226,277.028,4.4374,17595,0.3405,21.922,0.1979,94.8604,98.8651,63.2101,76.7582,39.6828,-5.9411,19.6606,106.8138,20.5387,918.394,50091,290,295,198,209,240.3351,5.629,22343,0.446,27.3009,0.2048,102.3289,102.0079,80.3532,86.3334,41.3786,-2.0623,12.6094,99.2888,12.777
SPE-21-B-05,SPE,21,SPE-21,B,05,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-20,85,2020-07-08,134,49,2020-07-17,19.62,14.16,1.39,2.7022,145,2020-07-17,2020-07-17,foil,liquid nitrogen,ripe,include,,2020-07-17,spe-21-b-05-400dpi.tmt,951.725,62852,299,300,239,243,247.7361,3.9109,19243,0.3062,21.8046,0.198,93.9452,97.1683,64.163,76.4512,39.1042,-5.2157,18.3773,105.8447,19.1032,964.193,58401,291,296,237,242,260.8205,3.6702,26036,0.4458,30.4063,0.1993,102.0102,102.5604,77.1534,84.9691,41.4925,-3.0211,14.5464,101.7328,14.8568
SPE-21-B-06,SPE,21,SPE-21,B,06,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-20,85,2020-07-08,134,49,2020-08-06,20.52,13.98,1.47,2.8801,128,2020-08-06,2020-08-06,foil,placed in -20 freezer,ripe,include,,2020-08-06,spe-21-b-06-400dpi.tmt,1000.6783,70123,256,262,321,321,341.2442,4.2564,24864,0.3546,27.1043,0.1992,96.1912,99.4223,66.0182,78.2628,40.0303,-5.3035,18.5532,105.9527,19.2963,989.4651,59557,227,242,304,304,321.9962,5.6102,26547,0.4457,30.0795,0.2026,112.2208,110.821,89.3233,95.1053,44.9695,-1.718,12.6746,97.7192,12.7905
SPE-21-C-01,SPE,21,SPE-21,C,01,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-06-23,21.58,14.85,1.45,3.1987,212,2020-06-23,2020-06-23,2_ml_tube,liquid nitrogen,ripe,include,,2020-06-23,spe-21-c-01-400dpi.tmt,1040.7788,73199,237,257,340,340,345.2376,7.1524,21118,0.2885,21.7533,0.2025,95.3142,104.186,65.1368,79.7401,41.3218,-8.5961,20.8243,112.4305,22.5287,1022.0509,59948,204,221,316,319,343.6799,9.2202,26699,0.4454,29.546,0.201,108.3697,109.0917,85.0905,91.7605,44.082,-2.9669,13.7571,102.17,14.0734
SPE-21-C-02,SPE,21,SPE-21,C,02,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-07-07,19.35,13.78,1.40,2.6939,186,2020-07-07,2020-07-07,foil,liquid nitrogen,ripe,include,,2020-07-07,spe-21-c-02-400dpi.tmt,931.992,59713,305,308,244,247,260.2171,3.5344,12155,0.2036,13.6199,0.2033,84.2428,87.6667,47.1723,64.0592,35.1681,-6.1133,22.376,105.2808,23.196,937.7494,51369,276,290,227,232,259.0286,3.8406,22936,0.4465,27.6424,0.1934,91.6089,90.7511,62.5373,72.9725,36.84,-2.5756,16.2555,99.0034,16.4583
SPE-21-C-03,SPE,21,SPE-21,C,03,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-07-07,19.43,13.54,1.44,2.4499,165,2020-07-07,2020-07-07,foil,liquid nitrogen,ripe,include,,2020-07-07,spe-21-c-03-400dpi.tmt,933.8082,52509,278,287,221,233,259.4921,4.5244,18703,0.3562,21.883,0.1949,90.7477,95.5023,50.6967,69.1831,38.141,-7.3958,24.4306,106.8424,25.5255,906.0509,49134,287,290,203,215,242.5335,5.2097,21944,0.4466,27.1698,0.2021,95.1772,95.5039,64.338,75.7221,38.5161,-3.5895,17.6918,101.4691,18.0523
SPE-21-C-04,SPE,21,SPE-21,C,04,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-07-27,19.4,13.65,1.42,2.5727,244,2020-07-27,2020-07-27,foil,liquid nitrogen,ripe,include,,2020-07-27,spe-21-c-04-400dpi.tmt,952.8793,59704,305,308,231,238,254.0373,4.7219,12161,0.2037,13.3639,0.2059,82.3932,84.254,51.2715,64.8208,34.0547,-4.2958,18.5254,103.0553,19.0169,973.0214,52568,284,291,214,228,257.2483,4.9752,23447,0.446,27.0919,0.2035,93.3744,89.392,67.6311,76.0263,36.6757,-0.2152,13.1786,90.9357,13.1803
SPE-21-C-05,SPE,21,SPE-21,C,05,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-07-27,20.61,13.93,1.48,2.9595,237,2020-07-27,2020-07-27,foil,liquid nitrogen,ripe,include,,2020-07-27,spe-21-c-05-400dpi.tmt,1008.2346,67125,323,324,247,260,270.4832,4.853,16004,0.2384,16.77,0.2043,84.756,88.5247,52.3951,66.7794,35.5698,-5.7443,20.0305,106.0017,20.8379,1056.4773,57931,292,292,231,242,299.0844,3.4941,25824,0.4458,27.6234,0.1938,100.028,99.622,75.8066,83.1316,40.397,-2.3049,13.8189,99.4694,14.0098
SPE-21-C-06,SPE,21,SPE-21,C,06,grn,13,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-07-27,15.03,10.92,1.38,1.3027,147,2020-07-27,2020-07-27,foil,liquid nitrogen,ripe,include,,2020-07-27,spe-21-c-06-400dpi.tmt,766.8549,38952,255,256,183,189,224.1259,4.7697,9427,0.242,13.0409,0.207,84.3412,88.7365,47.7842,64.7755,35.5543,-6.6021,22.5027,106.3513,23.4512,757.8255,36221,246,247,177,188,227.2878,5.0368,16213,0.4476,24.0996,0.1992,110.0727,107.3452,75.9305,87.7756,43.3888,-2.5337,18.0989,97.9693,18.2754
SPM-01-A-01,SPM,01,SPM-01,A,01,roy,2,cycle_2018,2020-02-25,2020-05-04,2020-05-05,70,2020-06-23,119,49,2020-06-09,13.24,11.85,1.12,1.141,30,2020-06-09,2020-06-09,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-09,spm-01-a-01-400dpi_0001.tmt,684.5118,33146,216,216,194,194,199.5608,1.962,14884,0.449,24.3928,0.1991,132.861,68.8105,43.4245,82.9372,36.0318,27.0128,26.8313,44.8069,38.0738,781.4823,32117,207,214,188,193,247.5633,2.2309,14414,0.4488,20.7686,0.2067,108.7174,50.2754,43.1537,71.3684,28.2443,27.4218,16.4129,30.9021,31.9584
SPM-01-A-02,SPM,01,SPM-01,A,02,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-08,89,49,2020-06-09,12.98,11.35,1.14,1.0476,32,2020-06-09,2020-06-09,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-09,spm-01-a-02-400dpi.tmt,670.2691,32187,200,202,203,203,209.2668,0.9344,13565,0.4214,22.5407,0.195,133.6855,67.8752,44.6559,83.8984,35.9499,27.957,26.0756,43.0057,38.23,895.9504,31114,187,215,196,217,313.7598,7.3112,13931,0.4477,17.4624,0.2116,114.6717,49.5841,40.8791,73.1295,29.0702,30.0135,19.0006,32.3366,35.5222
SPM-01-A-03,SPM,01,SPM-01,A,03,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-08,89,49,2020-06-09,12.87,11.48,1.12,1.0306,26,2020-06-09,2020-06-09,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-09,spm-01-a-03-400dpi.tmt,658.4701,31398,193,194,201,201,226.645,0.9156,13252,0.4221,22.3961,0.2073,136.2184,71.093,45.3666,85.4062,37.0448,27.2812,27.1003,44.8093,38.4537,657.8427,28106,181,183,190,191,223.3172,1.3105,12643,0.4498,21.6568,0.1989,118.3657,48.5203,40.6107,74.7951,29.446,32.0825,19.9073,31.8197,37.757
SPM-01-A-04,SPM,01,SPM-01,A,04,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-08,89,49,2020-06-16,12.29,11.42,1.08,0.9902,32,2020-06-16,2020-06-16,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-16,spm-01-a-04-400dpi.tmt,645.6001,29811,183,183,200,200,223.068,1.7516,12136,0.4071,20.9248,0.2077,128.9813,64.5777,43.3786,81.0931,34.5385,27.7376,24.8938,41.9072,37.2703,688.127,29650,185,189,193,195,252.0648,1.3776,13307,0.4488,21.861,0.2054,112.6103,49.596,42.1107,72.7687,28.694,29.2749,17.7674,31.2543,34.2447
SPM-01-A-05,SPM,01,SPM-01,A,05,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-08,89,49,2020-06-16,10.55,8.86,1.19,0.5524,12,2020-06-16,2020-06-16,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-16,spm-01-a-05-400dpi.tmt,566.7716,22785,167,169,173,173,178.5586,0.6814,10289,0.4516,20.5117,0.2036,124.7432,55.3976,40.0999,77.5371,31.9053,30.8898,23.3699,37.1095,38.7341,619.3991,22637,168,175,167,170,216.9578,1.231,10194,0.4503,18.4738,0.1964,108.7466,46.8314,40.653,70.2202,27.5423,29.0539,17.0445,30.3981,33.6845
SPM-01-A-06,SPM,01,SPM-01,A,06,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-08,89,49,2020-07-22,12.97,12.47,1.04,1.2302,23,2020-07-22,2020-07-22,foil,liquid nitrogen,ripe,include,,2020-07-22,spm-01-a-06-400dpi.tmt,700.4113,34939,215,215,205,206,230.6559,1.0631,14719,0.4213,23.3887,0.2047,131.0166,65.3357,48.3902,84.371,35.1021,28.5265,22.8294,38.6699,36.5369,779.7666,33454,203,210,204,207,256.2856,1.0956,15014,0.4488,21.6836,0.2069,111.8712,50.4134,44.1,73.3154,28.8074,28.7168,16.6698,30.1348,33.2045
SPM-01-A-07,SPM,01,SPM-01,A,07,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-08,89,49,2020-07-22,13.21,13.27,1.00,1.3198,24,2020-07-22,2020-07-22,foil,liquid nitrogen,ripe,include,,2020-07-22,spm-01-a-07-400dpi.tmt,706.997,35914,220,220,206,206,228.1171,1.2294,15108,0.4207,23.7376,0.1955,133.953,70.8622,54.2481,88.5111,36.7955,27.1478,21.7933,38.7562,34.8131,866.0509,35031,212,222,204,205,276.736,1.9898,15718,0.4487,20.4986,0.2028,112.0317,52.9214,47.6307,75.0119,29.4575,27.7113,15.3823,29.0342,31.6943
SPM-01-B-01,SPM,01,SPM-01,B,01,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-06-23,11.46,10.6,1.08,0.8129,27,2020-06-23,2020-06-23,2_ml_tube,liquid nitrogen,ripe,include,,2020-06-23,spm-01-b-01-400dpi.tmt,626.0854,27006,183,184,183,183,225.4374,1.2787,12160,0.4503,21.83,0.2077,134.21,67.3149,47.8605,85.6521,35.9596,28.7455,24.4216,40.3505,37.7189,671.4996,26855,178,181,185,187,226.9249,1.6782,12073,0.4496,20.2048,0.1921,112.4836,50.6282,41.1003,72.2269,28.865,28.6251,18.4801,32.8459,34.0721
SPM-01-B-02,SPM,01,SPM-01,B,02,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-06-23,11.74,11.2,1.05,0.8984,24,2020-06-23,2020-06-23,2_ml_tube,liquid nitrogen,ripe,include,,2020-06-23,spm-01-b-02-400dpi.tmt,621.2986,28056,188,188,189,189,207.1948,0.7451,11887,0.4237,21.3833,0.1968,134.1122,74.4424,48.4343,85.8825,37.5474,24.6969,25.9763,46.4463,35.8427,685.4407,27843,187,190,185,185,243.089,0.883,12506,0.4492,20.4063,0.2074,105.8391,48.0487,41.3037,69.186,27.2766,27.3854,16.1291,30.4967,31.7821
SPM-01-B-03,SPM,01,SPM-01,B,03,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-06-23,11.14,10.51,1.06,0.7587,21,2020-06-23,2020-06-23,2_ml_tube,liquid nitrogen,ripe,include,,2020-06-23,spm-01-b-03-400dpi.tmt,592.2275,25355,180,180,180,180,202.0723,0.4813,10764,0.4245,20.2441,0.1944,128.5289,71.4111,50.2171,84.0722,36.0709,24.2441,22.9635,43.4461,33.3931,670.8133,24746,184,184,171,173,212.9806,2.0843,11167,0.4513,18.8057,0.2011,107.304,48.8425,42.1797,70.2859,27.7195,27.6192,16.2618,30.489,32.051
SPM-01-B-04,SPM,01,SPM-01,B,04,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-07-14,14.08,13.7,1.03,1.5504,32,2020-07-14,2020-07-14,foil,placed in -20 freezer,ripe,include,,2020-07-14,spm-01-b-04-400dpi.tmt,747.2813,39657,228,229,219,220,246.1904,0.9633,14772,0.3725,21.6367,0.1974,131.5141,72.5252,50.1513,85.459,36.7749,24.8256,23.9771,44.0039,34.5139,809.0803,36968,225,226,208,216,252.9271,1.442,16552,0.4477,22.9207,0.2009,110.5178,47.7087,40.7068,71.1322,27.9624,29.4314,17.6031,30.8839,34.294
SPM-01-B-05,SPM,01,SPM-01,B,05,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-07-14,13.75,12.97,1.06,1.3901,30,2020-07-14,2020-07-14,foil,placed in -20 freezer,ripe,include,,2020-07-14,spm-01-b-05-400dpi.tmt,726.4529,37907,224,224,214,214,243.2637,1.231,15370,0.4055,23.5046,0.2009,129.2196,65.3404,48.5568,83.5982,34.8413,27.8044,22.3054,38.7374,35.6457,809.524,36668,223,227,205,207,249.1052,1.5157,16444,0.4485,22.8165,0.2063,107.1425,48.3233,41.0055,69.6656,27.5408,27.7499,16.7347,31.0923,32.4054
SPM-01-B-06,SPM,01,SPM-01,B,06,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-08-06,14.09,13.88,1.02,1.566,36,2020-08-06,2020-08-06,foil,placed in -20 freezer,ripe,include,,2020-08-06,spm-01-b-06-400dpi.tmt,745.1392,39783,222,222,225,226,252.5313,0.5112,15516,0.39,22.9738,0.2027,132.4111,67.2222,51.2,86.3158,35.7268,28.2986,22.0616,37.94,35.882,795.9676,37780,221,224,214,216,239.0702,0.7499,16935,0.4483,23.8389,0.1991,109.631,49.3956,43.1247,71.822,28.2297,28.3273,16.4155,30.0921,32.74
SPM-01-B-07,SPM,01,SPM-01,B,07,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-01,82,42,2020-08-06,13.89,13.12,1.06,1.4347,31,2020-08-06,2020-08-06,foil,placed in -20 freezer,ripe,include,,2020-08-06,spm-01-b-07-400dpi.tmt,731.6245,38022,213,214,225,225,243.6472,1.0943,17045,0.4483,26.1842,0.2066,131.1089,65.001,48.5885,84.4947,35.0381,28.8032,22.6395,38.1676,36.6357,809.4823,36376,215,216,213,214,259.8047,1.0357,16293,0.4479,22.6766,0.2047,110.8577,49.9939,44.0268,72.8135,28.5716,28.5455,16.4024,29.8819,32.9224
SPM-01-C-01,SPM,01,SPM-01,C,01,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-06-19,11.47,10.28,1.12,0.7383,34,2020-06-19,2020-06-19,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-19,spm-01-c-01-400dpi.tmt,598.0854,25371,191,191,167,168,200.9521,2.4174,9983,0.3935,18.3972,0.199,135.2224,67.8824,43.275,83.9688,36.1735,28.5158,27.0846,43.5255,39.3285,631.8843,24995,190,190,165,167,213.0451,2.2746,11267,0.4508,20.0776,0.1862,113.891,52.2073,41.7828,73.213,29.4107,28.3591,18.8619,33.6282,34.0589
SPM-01-C-02,SPM,01,SPM-01,C,02,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-06-19,11.24,10.21,1.10,0.7203,26,2020-06-19,2020-06-19,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-19,spm-01-c-02-400dpi.tmt,590.7716,24887,167,169,186,186,192.5651,2.0531,11211,0.4505,21.351,0.2036,130.0149,59.9766,44.1087,81.8836,33.7519,30.8143,23.4063,37.22,38.696,647.3991,25514,179,180,180,182,218.6375,0.8957,11490,0.4503,20.0693,0.2011,112.1169,49.668,42.4937,72.6988,28.6609,29.0278,17.4351,30.9906,33.8614
SPM-01-C-03,SPM,01,SPM-01,C,03,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-06-19,10.6,9.34,1.13,0.5739,26,2020-06-19,2020-06-19,2_ml_tube,placed in -80 freezer,ripe,include,,2020-06-19,spm-01-c-03-400dpi.tmt,558.9138,22505,177,177,163,165,183.186,1.7769,9226,0.41,18.34,0.2034,132.7196,65.3031,42.8793,82.5973,35.229,28.9243,26.0347,41.9904,38.9155,633.0559,23211,167,178,163,179,215.8222,2.323,10453,0.4503,18.6064,0.1988,113.9282,54.2577,43.1558,73.8786,29.8526,27.3229,18.6457,34.3104,33.0787
SPM-01-C-04,SPM,01,SPM-01,C,04,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-07-07,13.25,11.62,1.14,1.0924,24,2020-07-07,2020-07-07,2_ml_tube,liquid nitrogen,ripe,include,,2020-07-07,spm-01-c-04-400dpi.tmt,686.5118,33868,216,217,195,195,226.5958,1.768,11113,0.3281,17.5185,0.1991,128.828,66.818,47.7677,83.0397,35.0845,26.8254,23.0436,40.6633,35.3639,738.0265,32500,220,221,184,188,230.6779,2.7299,14585,0.4488,22.2669,0.1918,110.089,48.8147,42.1662,71.5846,28.15,28.7203,16.9335,30.5236,33.3406
SPM-01-C-05,SPM,01,SPM-01,C,05,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-07-07,10.31,9.4,1.10,0.5597,8,2020-07-07,2020-07-07,2_ml_tube,liquid nitrogen,ripe,include,,2020-07-07,spm-01-c-05-400dpi.tmt,557.3574,22052,170,171,165,165,189.9236,1.0533,8713,0.3951,17.2695,0.1941,123.133,58.4327,45.6436,79.3454,32.3533,29.009,20.5397,35.3003,35.5444,601.6417,22990,179,180,164,166,193.7358,2.1463,10365,0.4508,19.3296,0.2011,107.248,48.0239,41.9822,70.1435,27.5445,27.9318,16.1309,30.0068,32.2551
SPM-01-C-06,SPM,01,SPM-01,C,06,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-09-15,13.11,11.88,1.10,1.1345,31,2020-09-15,2020-09-15,foil,placed in -20 freezer,ripe,include,,2020-09-15,spm-01-c-06-400dpi.tmt,689.4407,34201,199,200,213,213,239.1105,1.2932,15355,0.449,25.036,0.201,130.1229,66.9447,50.269,84.842,35.2996,27.5015,22.0388,38.7076,35.2426,737.9676,31433,195,203,198,200,226.2036,1.0647,14106,0.4488,21.3936,0.2092,120.4865,57.282,43.6422,77.2154,31.5428,28.4732,20.7339,36.0617,35.2223
SPM-01-C-07,SPM,01,SPM-01,C,07,roy,2,cycle_2018,2020-03-11,2020-05-04,2020-04-20,40,2020-06-14,95,55,2020-09-15,12.88,12.36,1.04,1.1593,30,2020-09-15,2020-09-15,foil,placed in -20 freezer,ripe,include,,2020-09-15,spm-01-c-07-400dpi.tmt,683.3402,33451,209,209,204,204,240.444,0.4581,13064,0.3905,21.0344,0.201,125.7214,56.6078,44.5134,80.0533,32.3324,31.0237,21.312,34.4875,37.6387,741.7838,31430,208,209,193,196,227.6954,1.3695,14131,0.4496,21.4698,0.1971,109.4959,48.7412,43.341,71.8576,28.0547,28.6477,16.0436,29.2502,32.8343
SPM-B5-A-01,SPM,B5,SPM-B5,A,01,roy,2,bgv,2020-03-11,2020-05-04,2020-05-05,55,2020-07-30,141,86,2020-07-30,12.42,11.96,1.04,1.0868,17,2020-07-30,2020-07-30,foil,liquid nitrogen,ripe,include,,2020-07-30,spm-b5-a-01-400dpi.tmt,679.4407,32959,204,206,203,203,227.8156,0.5215,11854,0.3597,19.0708,0.201,124.3277,67.1411,50.4331,82.2075,34.5252,24.9009,20.7176,39.7606,32.3925,634.328,28578,193,194,180,186,223.2943,1.8867,12851,0.4497,22.8386,0.2073,118.8714,51.6811,44.1825,76.6986,30.1983,30.906,18.7383,31.2285,36.1428
SPM-B5-A-02,SPM,B5,SPM-B5,A,02,roy,2,bgv,2020-03-11,2020-05-04,2020-05-05,55,2020-07-30,141,86,2020-08-11,13.33,13.63,0.98,1.4332,30,2020-08-11,2020-08-11,foil,liquid nitrogen,ripe,include,,2020-08-11,spm-b5-a-02-400dpi.tmt,728.7544,37702,219,219,216,216,234.7248,0.5626,14708,0.3901,22.2276,0.2009,130.6207,73.6368,55.1021,87.3511,36.9085,24.2443,21.2358,41.2155,32.2296,793.5656,34428,203,206,209,212,257.3948,0.8725,15428,0.4481,21.836,0.2069,113.1701,49.4526,45.6143,74.6172,28.8479,29.8605,15.8363,27.939,33.8
SPM-B5-A-03,SPM,B5,SPM-B5,A,03,roy,2,bgv,2020-03-11,2020-05-04,2020-05-05,55,2020-07-30,141,86,2020-08-11,13.42,13.42,1.00,1.3781,24,2020-08-11,2020-08-11,foil,liquid nitrogen,ripe,include,,2020-08-11,spm-b5-a-03-400dpi.tmt,730.6955,37517,219,219,219,220,230.0548,0.4509,13989,0.3729,20.9843,0.2009,129.4278,72.7544,56.7444,87.5481,36.6123,24.4052,19.9221,39.2249,31.504,757.8671,33169,206,209,203,210,253.584,1.2152,14889,0.4489,22.0877,0.199,117.1803,51.2625,45.4727,76.4816,29.8594,30.508,17.4403,29.755,35.1412
SPM-B5-A-04,SPM,B5,SPM-B5,A,04,roy,2,bgv,2020-03-11,2020-05-04,2020-05-05,55,2020-07-30,141,86,2020-08-11,11.91,11.73,1.02,0.9199,12,2020-08-11,2020-08-11,foil,liquid nitrogen,ripe,include,,2020-08-11,spm-b5-a-04-400dpi.tmt,639.5412,28908,186,187,194,194,222.0745,0.9974,11342,0.3923,19.5602,0.1989,131.5972,66.1409,54.5061,87.5018,35.4431,28.8512,19.8647,34.5482,35.0285,712.6539,27383,187,191,179,183,233.3479,0.9709,12322,0.45,19.4768,0.2032,110.182,48.8864,45.2768,72.9988,28.2722,28.8949,15.1632,27.6892,32.6319
SPM-B5-A-05,SPM,B5,SPM-B5,A,05,roy,2,bgv,2020-03-11,2020-05-04,2020-05-05,55,2020-07-30,141,86,2020-09-01,13.39,13.83,0.97,1.4705,29,2020-09-01,2020-09-01,foil,liquid nitrogen,ripe,include,,2020-09-01,spm-b5-a-05-400dpi.tmt,733.6245,38462,222,222,219,219,246.2549,0.5606,16179,0.4206,24.6508,0.2027,127.2318,63.896,50.2215,83.4341,34.1822,28.0232,20.456,36.1282,34.695,906.7199,34353,209,216,201,211,289.307,1.1662,15389,0.448,18.9778,0.2196,106.9824,48.7952,45.4361,71.5828,27.68,27.788,14.1325,26.9571,31.1753
